transaction_id,user_id,amount,timestamp,card_last4,ip_address,country,device_type,is_fraud,fraud_type,velocity_score,account_age_days
T08015,3924,307.82,2024-01-16 02:33:49,7788,68.9.118.218,MX,tablet,0,none,23,1679
T08016,3847,282.25,2024-01-15 09:33:18,1900,69.81.131.219,ES,tablet,0,none,18,2546
T08017,8586,73.68,2024-01-15 17:24:15,2713,29.110.87.204,ES,mobile,0,none,22,2641
T08018,2597,34.2,2024-01-15 15:41:27,5260,178.49.213.58,NG,tablet,1,card_testing,75,4
T08019,6508,476.94,2024-01-16 06:15:26,9718,105.189.55.19,MX,mobile,0,none,6,2653
T08020,4831,458.5,2024-01-15 10:32:44,9763,6.103.129.66,RU,desktop,1,account_takeover,91,11
T08021,5484,33.04,2024-01-15 17:56:49,1588,11.254.181.92,ES,tablet,0,none,10,891
T08022,6448,390.7,2024-01-15 13:14:09,7565,106.155.135.81,AR,tablet,0,none,21,1512
T08023,5675,17.02,2024-01-16 06:17:46,2609,181.127.139.28,US,mobile,0,none,6,3132
T08024,8129,283.28,2024-01-15 10:23:53,5903,105.250.172.57,ES,mobile,0,none,10,1152
T08025,1073,30.08,2024-01-16 06:30:56,7690,69.117.106.37,CO,mobile,0,none,6,3262
T08026,2356,125.54,2024-01-15 18:40:57,8301,124.4.198.218,US,mobile,0,none,1,66
T08027,4394,368.47,2024-01-15 19:06:37,2159,149.50.243.68,MX,mobile,0,none,23,2196
T08028,2483,384.83,2024-01-15 23:54:23,3561,148.151.206.104,US,mobile,0,none,6,2978
T08029,9411,260.59,2024-01-15 20:30:10,2018,71.47.240.111,NG,mobile,1,friendly_fraud,76,11
T08030,5021,87.17,2024-01-15 10:21:10,9682,99.61.79.120,US,mobile,0,none,3,2501
T08031,2274,1581.86,2024-01-16 03:14:22,3163,204.69.155.163,BR,desktop,1,velocity_fraud,95,30
T08032,7987,104.24,2024-01-15 13:16:19,7072,108.112.65.90,AR,mobile,0,none,7,267
T08033,7300,47.52,2024-01-15 18:43:05,8431,180.52.188.73,US,desktop,0,none,7,1540
T08034,6467,40.12,2024-01-16 04:59:35,3803,51.10.105.132,MX,mobile,0,none,18,1333
T08035,2605,208.17,2024-01-15 12:22:54,9584,40.204.186.65,CO,mobile,0,none,7,1125
T08036,4905,340.59,2024-01-15 15:45:22,2550,183.108.214.207,ES,tablet,0,none,9,571
T08037,8771,325.91,2024-01-15 10:33:28,2541,12.57.156.165,CO,mobile,0,none,3,2356
T08038,2564,408.68,2024-01-16 01:13:02,9984,156.3.169.106,ES,tablet,0,none,10,2781
T08039,6500,208.46,2024-01-15 19:14:34,1857,168.199.60.138,MX,desktop,0,none,22,2510
T08040,5432,54.11,2024-01-15 22:30:46,5064,80.30.62.111,US,mobile,0,none,3,1740
T08041,4540,118.73,2024-01-16 04:58:36,9950,112.38.253.249,CO,mobile,0,none,7,932
T08042,5797,268.76,2024-01-15 17:46:54,9627,148.250.157.167,US,desktop,0,none,20,2090
T08043,6571,429.89,2024-01-16 04:25:59,8589,105.54.213.75,MX,desktop,0,none,9,3160
T08044,1393,351.11,2024-01-15 17:04:58,8992,39.141.40.52,MX,mobile,0,none,10,3015
T08045,1821,137.72,2024-01-16 01:03:29,8566,109.120.34.87,US,mobile,0,none,6,1651
T08046,7900,151.23,2024-01-15 17:22:40,4927,84.55.114.98,RU,desktop,1,friendly_fraud,97,25
T08047,1269,484.52,2024-01-16 06:51:36,8043,82.190.71.145,ES,tablet,0,none,13,3311
T08048,8207,157.86,2024-01-16 04:51:58,2624,30.158.87.116,CO,mobile,0,none,8,1216
T08049,1824,85.59,2024-01-15 22:27:52,1535,181.75.11.100,CO,desktop,0,none,13,2556
T08050,5453,416.93,2024-01-16 06:08:55,8041,75.139.239.196,US,mobile,0,none,14,1192
T08051,9162,231.08,2024-01-15 08:13:26,1288,108.23.208.125,AR,desktop,0,none,4,3643
T08052,2484,340.41,2024-01-15 09:19:37,1249,60.35.42.241,US,desktop,0,none,1,119
T08053,9294,365.46,2024-01-16 06:18:22,5691,89.112.204.87,US,mobile,0,none,12,2886
T08054,8330,32.32,2024-01-16 06:44:00,8837,85.170.217.119,RU,desktop,1,card_testing,75,21
T08055,2036,336.7,2024-01-16 05:00:46,5927,105.230.137.204,CO,tablet,0,none,22,3150
T08056,6521,274.39,2024-01-16 06:47:31,7508,22.113.104.247,US,desktop,0,none,25,2649
T08057,8624,332.23,2024-01-16 01:08:23,8320,102.176.232.149,CO,mobile,0,none,5,707
T08058,3397,260.04,2024-01-16 01:30:17,5960,96.210.96.207,CO,mobile,0,none,20,2091
T08059,7777,192.01,2024-01-15 15:38:40,8968,172.18.185.81,ES,desktop,0,none,19,3507
T08060,3956,265.56,2024-01-15 22:30:08,1741,88.0.125.179,MX,mobile,0,none,19,1010
T08061,8760,323.66,2024-01-16 03:14:24,1820,109.37.124.166,AR,mobile,0,none,15,354
T08062,7279,138.69,2024-01-15 14:56:58,9865,144.0.252.51,US,tablet,0,none,2,238
T08063,4737,435.19,2024-01-15 12:02:17,3524,136.155.45.109,MX,desktop,0,none,2,1182
T08064,4718,85.74,2024-01-16 00:19:22,5180,68.166.252.82,ES,mobile,0,none,20,841
T08065,5805,272.03,2024-01-16 00:26:39,3984,53.114.253.203,CO,desktop,0,none,12,2701
T08066,1502,121.13,2024-01-16 05:02:36,5558,14.115.189.27,AR,mobile,0,none,7,1176
T08067,7399,238.97,2024-01-16 03:00:17,6998,167.179.14.63,MX,mobile,0,none,15,2849
T08068,5388,214.83,2024-01-15 08:02:33,7384,28.126.87.191,ES,tablet,0,none,12,3500
T08069,8086,325.44,2024-01-16 03:33:32,9767,183.220.174.115,US,desktop,0,none,4,1770
T08070,5219,231.47,2024-01-15 19:22:52,8646,22.219.32.10,MX,tablet,0,none,18,1477
T08071,3481,349.83,2024-01-15 22:24:15,6255,191.40.166.150,AR,desktop,0,none,5,2093
T08072,5926,64.41,2024-01-16 07:35:36,9463,119.186.213.222,MX,mobile,0,none,1,1476
T08073,9838,316.72,2024-01-15 20:58:17,4449,45.85.197.86,ES,tablet,0,none,15,1034
T08074,4444,420.07,2024-01-15 08:19:29,1354,40.182.91.63,ES,mobile,0,none,20,2680
T08075,6517,215.19,2024-01-16 04:45:14,5511,63.151.119.18,AR,mobile,0,none,14,2623
T08076,7178,470.24,2024-01-15 18:36:03,9325,142.34.214.210,ES,tablet,0,none,10,2575
T08077,5980,416.55,2024-01-15 23:50:08,1231,40.150.102.85,US,tablet,0,none,6,1132
T08078,4934,39.57,2024-01-15 13:24:56,9210,156.170.142.27,US,desktop,0,none,9,1789
T08079,1437,303.37,2024-01-15 10:13:31,1491,183.163.108.71,MX,desktop,0,none,20,835
T08080,6002,146.33,2024-01-15 21:24:18,4481,87.163.233.253,MX,mobile,0,none,1,1154
T08081,4634,338.19,2024-01-16 00:53:38,9228,119.8.212.212,CO,desktop,0,none,12,2655
T08082,1423,99.42,2024-01-15 13:36:17,3862,101.101.1.125,CO,tablet,0,none,6,1081
T08083,6944,77.35,2024-01-16 04:02:33,8258,69.50.132.143,US,tablet,0,none,11,1856
T08084,6525,429.85,2024-01-16 03:10:20,9961,40.96.66.244,ES,desktop,0,none,19,1730
T08085,8626,451.3,2024-01-15 12:38:32,1829,151.160.200.155,ES,mobile,0,none,23,2537
T08086,3517,320.8,2024-01-15 19:58:27,7243,125.193.246.199,US,tablet,0,none,7,1434
T08087,8086,325.83,2024-01-15 17:59:08,8613,78.63.238.26,ES,tablet,0,none,12,2614
T08088,7245,163.76,2024-01-15 21:37:54,3324,129.203.184.31,ES,mobile,0,none,20,3027
T08089,1419,110.11,2024-01-16 01:13:00,9638,144.209.14.112,US,desktop,0,none,2,2109
T08090,5454,376.87,2024-01-15 08:13:10,1356,103.85.247.176,MX,mobile,0,none,9,380
T08091,7228,391.72,2024-01-15 09:06:24,8203,24.77.145.82,US,tablet,0,none,3,2486
T08092,7253,268.1,2024-01-15 20:26:11,2609,161.54.177.151,ES,tablet,0,none,9,1107
T08093,8491,126.7,2024-01-15 23:06:21,4609,136.31.86.5,MX,tablet,0,none,2,611
T08094,5385,105.59,2024-01-15 13:55:34,2659,59.135.44.94,ES,desktop,0,none,8,1282
T08095,4436,213.49,2024-01-16 02:45:50,6768,122.58.129.78,MX,tablet,0,none,21,1308
T08096,1128,37.88,2024-01-15 21:46:57,2452,143.143.184.142,AR,desktop,0,none,18,1054
T08097,8046,84.13,2024-01-15 09:30:22,5112,66.111.118.178,ES,desktop,0,none,9,3506
T08098,5675,275.27,2024-01-16 07:11:23,9366,142.57.72.55,ES,desktop,0,none,24,2169
T08099,7419,471.6,2024-01-16 01:43:03,9589,16.213.0.168,CO,mobile,0,none,15,2485
T08100,1541,293.09,2024-01-15 14:29:39,6445,184.195.100.27,US,mobile,0,none,2,925
T08101,2691,381.79,2024-01-15 12:22:37,4921,63.208.242.171,ES,tablet,0,none,15,1770
T08102,1310,280.02,2024-01-15 12:21:59,3419,75.78.141.11,ES,desktop,0,none,22,259
T08103,9273,100.15,2024-01-15 22:45:47,6299,43.182.239.14,US,mobile,0,none,12,1229
T08104,8583,94.46,2024-01-15 12:15:46,7099,24.63.151.133,AR,mobile,0,none,9,1122
T08105,5844,327.14,2024-01-15 23:42:45,9227,168.172.47.242,MX,tablet,0,none,22,76
T08106,7118,3895.27,2024-01-15 16:08:26,8319,32.11.232.229,NG,desktop,1,account_takeover,88,7
T08107,3453,1072.68,2024-01-15 09:26:16,8057,165.142.129.135,BR,desktop,1,account_takeover,84,8
T08108,4246,399.54,2024-01-15 08:54:44,9006,20.83.121.75,CO,tablet,0,none,10,3072
T08109,1372,464.95,2024-01-16 03:27:08,1151,119.21.55.129,US,tablet,0,none,21,1824
T08110,4849,467.29,2024-01-16 06:55:05,9618,164.252.6.118,ES,mobile,0,none,10,1322
T08111,3367,415.49,2024-01-15 12:18:02,7513,84.144.48.19,AR,tablet,0,none,23,363
T08112,5290,209.62,2024-01-15 23:08:53,5970,177.240.21.154,ES,desktop,0,none,21,3490
T08113,7222,189.83,2024-01-15 21:23:40,1738,181.12.250.63,MX,tablet,0,none,2,255
T08114,2509,440.42,2024-01-16 05:12:05,9130,159.33.156.144,AR,mobile,0,none,9,2193
T08115,9605,295.89,2024-01-15 12:36:06,1409,128.58.230.9,ES,mobile,0,none,20,42
T08116,3903,259.91,2024-01-15 12:09:42,2429,44.244.7.156,US,mobile,0,none,22,499
T08117,2785,258.19,2024-01-16 06:44:49,5830,99.217.254.19,CO,mobile,0,none,7,1927
T08118,6561,206.46,2024-01-15 08:57:06,4253,165.26.152.227,MX,desktop,0,none,6,356
T08119,9915,162.96,2024-01-15 19:29:17,6002,106.78.100.174,ES,desktop,0,none,22,1516
T08120,7345,421.87,2024-01-15 12:44:31,6454,62.225.254.153,US,tablet,0,none,20,1489
T08121,8759,379.89,2024-01-16 03:44:34,7123,108.2.75.144,US,desktop,0,none,15,2415
T08122,7022,296.68,2024-01-15 22:21:03,2063,20.65.130.207,ES,mobile,0,none,23,3541
T08123,5743,4172.8,2024-01-15 12:08:01,2875,219.134.184.190,CN,desktop,1,account_takeover,100,17
T08124,1048,293.52,2024-01-16 03:16:26,6933,142.244.132.20,US,tablet,0,none,16,3081
T08125,7370,342.93,2024-01-15 14:06:32,4494,65.89.54.100,CO,tablet,0,none,17,2136
T08126,3232,323.94,2024-01-15 09:56:52,8240,75.131.97.131,US,desktop,0,none,16,3218
T08127,8292,134.17,2024-01-15 17:25:22,8633,21.157.230.155,ES,desktop,0,none,3,1234
T08128,7701,326.62,2024-01-15 13:15:41,8142,134.168.165.51,MX,tablet,0,none,12,3423
T08129,7328,177.95,2024-01-15 17:19:41,3713,33.219.148.67,ES,desktop,0,none,6,3283
T08130,5220,244.28,2024-01-15 11:41:52,4255,142.146.196.17,AR,desktop,0,none,14,998
T08131,9682,436.35,2024-01-15 15:26:22,8818,44.14.120.7,MX,tablet,0,none,23,804
T08132,3198,858.33,2024-01-15 17:30:15,8846,128.187.72.30,CN,desktop,1,velocity_fraud,75,11
T08133,5236,468.26,2024-01-15 23:37:38,4835,119.142.199.120,CO,tablet,0,none,3,223
T08134,8184,22.34,2024-01-15 12:50:47,3494,189.149.68.16,MX,desktop,0,none,15,1626
T08135,4006,175.67,2024-01-15 21:42:05,5693,170.118.140.32,AR,mobile,0,none,18,2183
T08136,8347,326.1,2024-01-16 02:57:20,2873,39.31.247.105,AR,mobile,0,none,16,2628
T08137,4756,48.02,2024-01-16 05:48:59,5149,84.199.43.68,CN,mobile,1,card_testing,98,25
T08138,3738,202.29,2024-01-16 01:00:46,4416,134.133.229.237,CO,desktop,0,none,4,3318
T08139,2153,111.12,2024-01-16 04:35:11,5091,21.74.239.35,MX,desktop,0,none,23,414
T08140,6450,287.38,2024-01-16 07:48:06,9171,150.247.33.121,ES,desktop,0,none,8,663
T08141,6132,96.07,2024-01-15 22:33:21,2249,160.59.72.10,US,tablet,0,none,9,2101
T08142,6531,304.78,2024-01-15 20:55:26,3965,63.232.238.221,US,tablet,0,none,19,3077
T08143,3450,432.67,2024-01-15 13:10:03,9119,30.161.62.145,AR,desktop,0,none,12,1577
T08144,6406,144.06,2024-01-15 21:50:52,3431,141.181.117.71,CO,desktop,0,none,1,1756
T08145,6370,30.36,2024-01-16 02:18:04,2913,38.205.0.47,MX,mobile,0,none,4,2420
T08146,3880,180.01,2024-01-15 12:53:50,7954,170.125.153.76,MX,desktop,0,none,6,1503
T08147,3049,54.46,2024-01-16 05:14:12,5961,145.16.22.66,NG,tablet,1,friendly_fraud,97,24
T08148,8468,104.49,2024-01-15 09:28:25,5537,106.201.216.104,US,mobile,0,none,8,3491
T08149,6554,79.75,2024-01-15 21:31:55,1191,65.82.84.10,ES,mobile,0,none,8,1747
T08150,3992,397.48,2024-01-15 09:08:06,6483,77.219.99.230,ES,tablet,0,none,2,646
T08151,4786,492.34,2024-01-15 12:15:59,9760,144.216.216.130,MX,tablet,0,none,20,1299
T08152,7357,263.63,2024-01-15 15:15:13,6960,120.222.160.146,AR,tablet,0,none,25,1779
T08153,3631,263.6,2024-01-16 01:40:04,1092,41.79.82.171,MX,mobile,0,none,16,2956
T08154,2927,287.44,2024-01-15 15:40:21,4800,123.121.248.169,US,desktop,0,none,21,2644
T08155,4059,341.77,2024-01-16 04:55:31,8026,50.243.48.237,ES,mobile,0,none,3,3433
T08156,8727,325.01,2024-01-16 03:15:53,1568,93.103.253.31,MX,mobile,0,none,1,951
T08157,9662,1893.8,2024-01-15 10:47:36,3545,174.252.171.57,RU,desktop,1,velocity_fraud,77,21
T08158,9652,226.19,2024-01-15 22:43:47,8112,31.186.72.21,US,mobile,0,none,20,1065
T08159,5215,367.73,2024-01-15 10:44:49,8817,129.131.95.223,MX,tablet,0,none,11,3047
T08160,9466,364.22,2024-01-15 21:23:16,9391,101.87.171.128,AR,desktop,0,none,1,233
T08161,4135,145.47,2024-01-16 04:18:41,2276,164.203.206.225,US,tablet,0,none,22,3296
T08162,1132,328.98,2024-01-15 22:21:57,6637,52.49.87.195,CO,tablet,0,none,1,101
T08163,5046,171.14,2024-01-16 04:28:32,7690,39.55.14.140,ES,mobile,0,none,25,962
T08164,5694,310.67,2024-01-16 05:03:49,4735,30.135.238.75,US,mobile,0,none,9,2758
T08165,6361,156.53,2024-01-15 23:49:59,9619,105.240.249.171,CO,tablet,0,none,1,2534
T08166,8886,405.31,2024-01-15 13:52:50,8413,160.104.187.69,MX,tablet,0,none,18,1860
T08167,7951,302.98,2024-01-15 16:48:18,1570,135.228.66.202,CO,mobile,0,none,3,1932
T08168,8038,150.43,2024-01-16 00:57:57,4204,38.181.63.85,MX,mobile,0,none,14,791
T08169,2726,409.47,2024-01-15 21:12:42,1435,39.197.9.228,ES,desktop,0,none,1,1486
T08170,6920,127.27,2024-01-15 08:39:02,1309,140.205.21.75,ES,mobile,0,none,3,3157
T08171,2775,280.39,2024-01-15 22:43:36,6160,72.74.7.3,US,tablet,0,none,6,2716
T08172,6746,87.75,2024-01-15 16:35:16,7529,162.231.81.223,ES,mobile,0,none,11,3180
T08173,2670,148.88,2024-01-15 23:56:54,4886,54.223.51.103,US,tablet,0,none,22,3213
T08174,4998,208.44,2024-01-15 18:43:35,1276,81.130.162.43,ES,tablet,0,none,12,826
T08175,6294,361.22,2024-01-15 21:23:35,8602,125.46.182.62,US,mobile,0,none,3,929
T08176,6555,349.66,2024-01-16 06:45:57,2694,42.55.164.179,AR,tablet,0,none,24,1410
T08177,6216,238.61,2024-01-15 21:47:22,6562,32.121.100.103,AR,mobile,0,none,8,1592
T08178,3355,123.55,2024-01-15 19:07:21,4840,141.5.183.162,MX,mobile,0,none,9,1692
T08179,2645,106.99,2024-01-15 11:42:24,1966,95.216.15.13,AR,tablet,0,none,5,672
T08180,2846,173.83,2024-01-16 02:30:49,3309,80.113.236.67,US,desktop,0,none,16,2316
T08181,7604,112.14,2024-01-15 22:20:59,4234,189.49.34.130,ES,desktop,0,none,19,2723
T08182,6760,391.0,2024-01-16 07:19:07,3381,11.142.98.25,AR,desktop,0,none,3,613
T08183,5211,20.93,2024-01-16 05:24:02,3502,168.49.144.204,AR,mobile,0,none,21,329
T08184,2516,430.3,2024-01-15 13:59:20,3499,33.163.145.14,MX,tablet,0,none,4,124
T08185,5453,366.22,2024-01-15 14:13:03,1330,89.218.99.54,US,mobile,0,none,14,1059
T08186,2018,220.11,2024-01-15 17:47:14,6452,17.235.97.247,CO,mobile,0,none,7,2431
T08187,4142,61.4,2024-01-15 22:39:32,6080,31.179.20.221,CO,mobile,0,none,4,1027
T08188,8276,193.21,2024-01-15 09:57:10,8868,166.213.36.21,MX,mobile,0,none,22,1650
T08189,7481,317.84,2024-01-16 03:06:55,5265,18.122.219.26,US,desktop,0,none,9,1890
T08190,1576,141.64,2024-01-15 09:11:00,1827,91.139.222.197,ES,tablet,0,none,25,2945
T08191,9409,25.49,2024-01-16 00:26:19,8986,53.66.12.193,NG,mobile,1,card_testing,82,26
T08192,3937,370.68,2024-01-16 07:36:08,5649,167.117.124.29,ES,desktop,0,none,11,1797
T08193,8259,359.76,2024-01-15 23:20:50,4423,149.117.149.140,US,tablet,0,none,25,1683
T08194,1460,657.57,2024-01-15 17:45:45,4628,42.187.78.144,CN,tablet,1,velocity_fraud,97,22
T08195,2842,425.75,2024-01-15 14:31:00,6089,68.19.122.96,US,mobile,0,none,12,1145
T08196,8380,416.56,2024-01-15 19:48:45,3771,124.94.80.253,MX,desktop,0,none,19,106
T08197,5713,445.56,2024-01-15 14:49:07,8418,180.46.44.54,US,mobile,0,none,6,3617
T08198,8916,73.99,2024-01-16 05:57:02,5373,154.244.26.222,ES,desktop,0,none,15,1810
T08199,6975,466.35,2024-01-15 19:03:45,3652,132.142.187.81,ES,tablet,0,none,1,1374
T08200,8799,6.89,2024-01-16 02:57:09,4743,171.4.38.164,CO,mobile,0,none,17,481
T08201,3917,63.27,2024-01-16 02:48:35,8865,120.228.219.171,CO,mobile,0,none,19,1362
T08202,9999,204.21,2024-01-15 13:00:51,9200,44.231.253.221,ES,mobile,0,none,2,1427
T08203,3365,417.09,2024-01-15 10:36:31,1964,180.176.111.38,AR,tablet,0,none,14,846
T08204,6426,196.73,2024-01-16 05:46:13,3808,39.254.71.242,ES,mobile,0,none,16,1621
T08205,7921,481.14,2024-01-16 06:59:28,2655,104.42.181.89,ES,tablet,0,none,18,2964
T08206,7427,222.11,2024-01-15 13:29:30,4189,175.57.239.230,MX,desktop,0,none,25,2317
T08207,2902,17.63,2024-01-15 09:35:06,3966,87.51.96.121,US,desktop,0,none,4,1383
T08208,8021,466.55,2024-01-15 08:37:20,6567,177.91.28.246,ES,tablet,0,none,17,3563
T08209,3728,4354.53,2024-01-15 23:02:55,6616,136.53.146.239,NG,mobile,1,account_takeover,84,9
T08210,1744,371.1,2024-01-15 20:47:55,8458,138.27.130.107,MX,desktop,0,none,23,1260
T08211,3149,404.29,2024-01-15 09:43:06,4175,211.169.239.159,NG,mobile,1,friendly_fraud,74,16
T08212,7141,59.18,2024-01-16 02:00:18,9538,138.216.1.127,ES,tablet,0,none,14,3504
T08213,5902,19.17,2024-01-15 21:11:01,1202,192.171.124.46,MX,desktop,0,none,4,2794
T08214,9307,263.34,2024-01-15 23:07:27,7355,125.72.220.151,US,desktop,0,none,9,2767
T08215,3219,377.76,2024-01-15 23:56:08,7821,106.94.167.158,CO,desktop,0,none,9,3348
T08216,3100,326.63,2024-01-15 10:38:45,3795,94.72.209.36,MX,mobile,0,none,17,1153
T08217,1930,238.99,2024-01-15 16:24:30,2534,38.24.14.217,US,desktop,0,none,10,1122
T08218,6246,49.67,2024-01-16 00:20:26,7436,150.22.207.52,AR,mobile,0,none,2,3469
T08219,4621,487.47,2024-01-16 06:43:10,4471,93.42.122.42,CN,desktop,1,friendly_fraud,89,28
T08220,2947,126.06,2024-01-16 02:36:18,7229,72.145.121.10,ES,tablet,0,none,15,459
T08221,4952,439.93,2024-01-16 05:54:16,5389,170.249.9.113,CO,desktop,0,none,4,658
T08222,2025,68.59,2024-01-15 17:59:02,7998,146.123.44.79,AR,tablet,0,none,17,765
T08223,9724,344.97,2024-01-16 01:53:16,5587,14.41.6.169,MX,desktop,0,none,22,2980
T08224,9351,32.05,2024-01-16 01:35:33,7320,65.240.178.177,NG,mobile,1,card_testing,81,19
T08225,6354,3124.68,2024-01-16 01:41:55,1207,58.65.46.8,RU,mobile,1,account_takeover,71,3
T08226,4688,144.73,2024-01-15 18:56:57,7591,39.75.65.240,CO,tablet,0,none,5,3646
T08227,4753,297.3,2024-01-16 06:39:00,4703,153.150.223.239,AR,mobile,0,none,10,2190
T08228,6154,57.7,2024-01-15 23:09:29,9444,223.111.179.53,BR,desktop,1,velocity_fraud,78,13
T08229,7955,218.35,2024-01-16 01:14:28,8661,123.20.93.241,CO,mobile,0,none,24,2492
T08230,6725,43.24,2024-01-15 11:52:25,7812,52.131.109.81,CO,tablet,0,none,3,112
T08231,8834,57.07,2024-01-15 23:41:12,6243,95.214.188.136,CO,desktop,0,none,8,2812
T08232,5488,349.2,2024-01-15 22:34:53,5511,54.54.231.109,AR,mobile,0,none,7,2306
T08233,6901,426.85,2024-01-15 09:57:29,1648,114.143.171.119,ES,mobile,0,none,15,384
T08234,3544,80.78,2024-01-15 10:29:50,5972,139.12.184.19,CO,desktop,0,none,19,1531
T08235,8471,1900.55,2024-01-16 02:41:07,6594,99.60.85.111,BR,tablet,1,velocity_fraud,84,25
T08236,4679,44.24,2024-01-15 15:45:32,8110,60.241.219.123,CN,mobile,1,card_testing,94,0
T08237,1471,225.05,2024-01-15 23:27:52,5220,80.172.91.63,CO,desktop,0,none,8,3524
T08238,8994,272.07,2024-01-16 05:55:49,6185,27.84.175.89,AR,desktop,0,none,3,543
T08239,7807,96.97,2024-01-15 21:36:56,7272,38.137.89.219,ES,mobile,0,none,8,306
T08240,1609,53.08,2024-01-16 03:11:31,7791,72.53.131.167,CO,mobile,0,none,18,917
T08241,1355,38.72,2024-01-16 01:27:09,6115,144.184.157.132,MX,desktop,0,none,11,2665
T08242,4414,485.4,2024-01-16 05:33:26,7833,25.54.132.15,US,tablet,0,none,1,3053
T08243,5560,141.94,2024-01-15 18:45:32,4557,148.86.243.83,AR,mobile,0,none,10,2335
T08244,1692,471.31,2024-01-15 21:18:27,8552,88.255.54.195,MX,desktop,0,none,4,1263
T08245,5502,389.6,2024-01-15 22:16:10,2359,52.111.222.237,AR,desktop,0,none,24,1665
T08246,2237,40.61,2024-01-16 05:25:37,9593,166.132.31.66,US,desktop,0,none,16,91
T08247,7358,22.65,2024-01-15 23:11:33,6741,184.62.130.171,BR,tablet,1,card_testing,78,25
T08248,4928,459.27,2024-01-15 08:05:29,2496,54.128.17.245,ES,tablet,0,none,3,3482
T08249,3288,748.32,2024-01-15 16:15:22,2156,45.207.244.254,CN,desktop,1,velocity_fraud,79,25
T08250,3349,107.22,2024-01-15 21:30:20,7955,33.37.240.65,CO,mobile,0,none,2,1067
T08251,1985,399.68,2024-01-16 06:31:08,7309,103.76.12.185,NG,mobile,1,friendly_fraud,97,2
T08252,4321,340.61,2024-01-15 17:11:23,5092,142.230.49.227,BR,desktop,1,friendly_fraud,98,17
T08253,8133,452.62,2024-01-15 08:00:33,1325,10.199.230.138,MX,tablet,0,none,21,2639
T08254,1480,392.53,2024-01-16 01:30:02,6508,84.7.91.92,MX,mobile,0,none,8,854
T08255,2434,29.46,2024-01-15 08:50:30,6192,172.176.156.197,CN,mobile,1,card_testing,90,6
T08256,7524,284.42,2024-01-16 05:57:34,9871,155.250.167.53,AR,mobile,0,none,11,2449
T08257,6716,457.22,2024-01-15 21:59:02,4658,78.47.172.133,MX,tablet,0,none,14,2489
T08258,2715,418.66,2024-01-15 13:45:09,5377,186.30.208.47,AR,desktop,0,none,2,1035
T08259,9964,122.94,2024-01-16 02:53:04,8877,180.133.95.200,US,tablet,0,none,19,3628
T08260,3091,211.73,2024-01-15 09:31:57,1295,86.17.82.216,MX,tablet,0,none,3,2886
T08261,9162,348.6,2024-01-16 01:29:59,9010,181.186.84.97,MX,desktop,0,none,4,2615
T08262,7621,489.35,2024-01-15 16:58:33,5143,28.14.148.174,MX,desktop,0,none,19,3274
T08263,2067,498.62,2024-01-16 01:25:22,7302,161.91.102.22,NG,desktop,1,friendly_fraud,86,12
T08264,2327,340.59,2024-01-15 11:40:14,6355,43.156.131.139,ES,tablet,0,none,9,1834
T08265,8106,202.46,2024-01-15 12:07:50,2206,79.181.55.90,CO,tablet,0,none,7,2555
T08266,7232,42.19,2024-01-15 12:04:02,5333,19.168.170.234,BR,tablet,1,card_testing,92,16
T08267,7249,466.38,2024-01-15 12:07:49,4140,171.111.252.237,MX,tablet,0,none,24,3518
T08268,3425,201.59,2024-01-15 18:45:47,6049,102.126.7.114,CO,tablet,0,none,12,575
T08269,1753,1433.65,2024-01-15 17:58:44,8023,188.219.6.42,NG,desktop,1,velocity_fraud,82,13
T08270,7557,377.22,2024-01-16 02:26:01,4721,42.234.38.189,AR,mobile,0,none,9,2599
T08271,5090,906.51,2024-01-15 17:21:08,9600,209.170.84.235,RU,mobile,1,velocity_fraud,90,24
T08272,9660,241.5,2024-01-15 10:17:58,9683,33.155.73.146,CO,mobile,0,none,4,2536
T08273,6472,85.89,2024-01-16 06:04:37,8660,59.27.59.91,RU,desktop,1,friendly_fraud,99,26
T08274,4072,461.25,2024-01-15 17:25:34,4049,38.42.164.152,US,tablet,0,none,22,2876
T08275,7429,145.44,2024-01-15 22:44:47,1272,141.226.86.192,ES,tablet,0,none,16,552
T08276,9009,411.33,2024-01-15 15:09:39,3110,35.166.33.178,BR,desktop,1,friendly_fraud,70,25
T08277,1286,359.66,2024-01-16 03:49:19,5587,71.225.108.142,CO,mobile,0,none,25,3470
T08278,6216,99.05,2024-01-16 01:37:52,8631,85.252.89.188,AR,tablet,0,none,9,1009
T08279,2496,181.4,2024-01-15 22:22:11,8830,72.73.197.20,AR,tablet,0,none,2,2397
T08280,7208,207.38,2024-01-16 00:55:35,9366,111.191.226.100,ES,desktop,0,none,16,3113
T08281,7479,126.38,2024-01-15 18:59:02,7924,186.18.239.13,ES,mobile,0,none,2,1474
T08282,9524,80.25,2024-01-15 21:02:37,6524,82.253.43.79,AR,tablet,0,none,7,2818
T08283,4920,156.55,2024-01-15 17:25:58,8269,157.201.212.168,MX,tablet,0,none,2,479
T08284,1204,229.87,2024-01-16 02:16:22,8256,123.139.102.70,MX,tablet,0,none,7,1952
T08285,6674,24.54,2024-01-15 20:19:06,1547,23.210.167.230,ES,tablet,0,none,24,762
T08286,5689,37.08,2024-01-16 01:54:36,9143,31.221.100.90,ES,desktop,0,none,13,3418
