customer_id,company_size,plan,monthly_usage,support_tickets,contract_length,monthly_revenue,churned,days_since_last_login,num_users,industry
CUST1091,Small,Basic,144.84,9,12,320.69,0,22,5,Retail
CUST1092,Small,Basic,191.03,10,6,338.91,1,65,8,Retail
CUST1093,Small,Basic,60.48,5,6,351.52,1,55,17,Manufacturing
CUST1094,Enterprise,Enterprise,930.27,3,24,4769.71,0,14,180,Retail
CUST1095,Small,Basic,216.61,4,6,384.76,0,12,13,Finance
CUST1096,Enterprise,Enterprise,705.33,0,24,2345.95,0,11,107,Retail
CUST1097,Medium,Professional,667.2,6,24,1257.73,0,7,53,Retail
CUST1098,Medium,Professional,687.38,1,12,920.05,0,14,30,Manufacturing
CUST1099,Small,Basic,226.7,7,6,386.03,0,4,15,Healthcare
CUST1100,Small,Basic,84.22,8,6,334.53,1,28,6,Retail
CUST1101,Medium,Professional,352.72,6,24,1070.16,0,5,56,Healthcare
CUST1102,Small,Basic,59.7,6,6,339.16,1,48,7,Finance
CUST1103,Medium,Professional,636.28,3,24,1306.65,0,31,55,Finance
CUST1104,Medium,Professional,685.17,3,12,1063.6,0,26,59,Manufacturing
CUST1105,Small,Basic,215.15,7,12,385.31,0,50,18,Healthcare
CUST1106,Enterprise,Enterprise,932.74,1,24,3473.51,0,13,225,Manufacturing
CUST1107,Small,Basic,149.67,2,12,402.22,0,34,15,Healthcare
CUST1108,Small,Basic,184.0,3,6,326.06,1,42,6,Finance
CUST1109,Small,Basic,278.06,10,12,312.51,0,8,5,Retail
CUST1110,Small,Basic,264.93,5,12,377.3,0,37,11,Retail
CUST1111,Small,Basic,59.02,2,6,337.97,1,67,11,Healthcare
CUST1112,Enterprise,Enterprise,1205.24,1,24,4291.19,0,1,110,Manufacturing
CUST1113,Enterprise,Enterprise,1389.59,0,36,2425.18,0,2,196,Technology
CUST1114,Small,Basic,98.57,6,12,348.86,1,41,9,Manufacturing
CUST1115,Small,Basic,144.15,8,12,367.33,1,11,19,Technology
CUST1116,Medium,Professional,452.96,4,12,1371.3,0,25,55,Manufacturing
CUST1117,Medium,Professional,608.48,4,24,1481.67,0,23,53,Retail
CUST1118,Medium,Professional,338.16,2,12,1379.59,0,13,46,Technology
CUST1119,Medium,Professional,509.36,5,24,1286.17,1,14,30,Manufacturing
CUST1120,Small,Basic,130.36,8,6,397.82,1,0,14,Manufacturing
CUST1121,Enterprise,Enterprise,957.47,3,24,3190.22,0,2,225,Finance
CUST1122,Medium,Professional,366.48,4,12,1225.64,1,7,49,Manufacturing
CUST1123,Medium,Professional,459.76,3,24,1284.33,0,7,58,Manufacturing
CUST1124,Medium,Professional,525.52,2,24,1125.52,0,9,42,Healthcare
CUST1125,Enterprise,Enterprise,868.49,2,36,3106.43,0,4,195,Finance
CUST1126,Small,Basic,127.96,5,6,385.99,0,25,18,Manufacturing
CUST1127,Medium,Professional,326.71,6,12,1312.51,0,35,31,Retail
CUST1128,Medium,Professional,533.79,3,24,1291.46,0,23,37,Healthcare
CUST1129,Enterprise,Enterprise,1174.11,0,24,3783.29,0,6,243,Manufacturing
CUST1130,Medium,Professional,432.06,5,24,904.16,1,38,33,Healthcare
CUST1131,Medium,Professional,695.63,1,12,1185.3,1,39,55,Retail
CUST1132,Medium,Professional,354.79,4,12,1190.39,0,27,25,Finance
CUST1133,Small,Basic,226.56,7,12,334.12,0,39,8,Healthcare
CUST1134,Medium,Professional,584.54,4,24,918.36,0,35,38,Healthcare
CUST1135,Medium,Professional,310.12,3,12,1014.9,0,29,60,Healthcare
CUST1136,Medium,Professional,452.98,2,12,1105.61,0,0,38,Healthcare
CUST1137,Medium,Professional,666.32,5,24,947.55,0,0,25,Healthcare
CUST1138,Medium,Professional,409.67,1,24,1399.62,0,36,55,Technology
CUST1139,Enterprise,Enterprise,730.55,0,24,3584.39,0,4,216,Manufacturing
CUST1140,Enterprise,Enterprise,744.84,0,24,5100.28,0,10,133,Finance
CUST1141,Small,Basic,259.32,7,12,370.33,0,21,11,Retail
CUST1142,Medium,Professional,466.55,6,24,1257.07,1,3,48,Retail
CUST1143,Small,Basic,202.13,10,12,359.67,1,52,13,Retail
CUST1144,Small,Basic,191.55,9,6,375.88,1,11,16,Technology
CUST1145,Small,Basic,241.68,2,6,338.01,0,27,7,Technology
CUST1146,Small,Basic,236.85,4,6,372.33,1,39,12,Manufacturing
CUST1147,Small,Basic,118.2,5,6,339.92,0,22,9,Healthcare
CUST1148,Medium,Professional,439.54,6,24,1313.92,0,33,41,Healthcare
CUST1149,Small,Basic,136.73,6,12,391.16,1,26,17,Finance
CUST1150,Medium,Professional,387.3,3,24,1424.44,0,2,42,Retail
CUST1151,Medium,Professional,448.91,4,24,1087.8,0,37,36,Retail
CUST1152,Medium,Professional,490.2,3,24,774.63,0,6,47,Healthcare
CUST1153,Small,Basic,252.31,9,12,423.28,0,55,19,Healthcare
CUST1154,Enterprise,Enterprise,1242.84,2,36,2525.84,0,1,164,Manufacturing
CUST1155,Enterprise,Enterprise,1463.19,3,36,5111.76,0,0,229,Finance
CUST1156,Enterprise,Enterprise,803.91,2,24,5539.44,0,1,234,Finance
CUST1157,Enterprise,Enterprise,1068.47,1,24,1940.35,0,6,136,Healthcare
CUST1158,Small,Basic,231.03,4,6,331.44,1,47,10,Healthcare
CUST1159,Small,Basic,278.21,8,6,386.84,0,59,20,Finance
CUST1160,Small,Basic,274.51,8,12,341.78,1,50,15,Technology
CUST1161,Medium,Professional,447.65,3,12,1213.91,0,32,26,Healthcare
CUST1162,Medium,Professional,499.98,1,12,944.92,0,13,50,Retail
CUST1163,Small,Basic,218.82,9,12,336.52,1,4,10,Technology
CUST1164,Small,Basic,251.56,7,12,418.77,0,12,17,Manufacturing
CUST1165,Enterprise,Enterprise,1249.04,0,36,4142.03,0,15,103,Manufacturing
CUST1166,Medium,Professional,541.45,4,12,1117.68,0,32,28,Manufacturing
CUST1167,Medium,Professional,692.29,5,12,774.47,0,24,59,Manufacturing
CUST1168,Small,Basic,99.4,9,12,393.63,1,55,15,Technology
CUST1169,Small,Basic,113.08,7,12,345.47,0,37,20,Healthcare
CUST1170,Medium,Professional,429.85,6,24,1186.14,0,2,36,Technology
CUST1171,Medium,Professional,513.99,2,12,962.81,0,9,59,Healthcare
CUST1172,Enterprise,Enterprise,1435.02,3,24,1765.77,0,1,188,Manufacturing
CUST1173,Small,Basic,134.44,6,6,362.43,1,54,8,Healthcare
CUST1174,Enterprise,Enterprise,1369.48,3,24,2678.88,0,3,165,Finance
CUST1175,Small,Basic,223.56,2,6,372.9,0,47,14,Retail
CUST1176,Enterprise,Enterprise,921.48,0,24,4694.95,0,12,211,Finance
CUST1177,Small,Basic,118.69,9,6,419.67,1,40,18,Healthcare
CUST1178,Small,Basic,196.98,7,12,384.25,1,69,15,Finance
CUST1179,Small,Basic,165.49,9,6,403.36,1,26,15,Retail
CUST1180,Medium,Professional,552.55,5,12,1202.77,1,22,41,Finance
CUST1181,Small,Basic,57.39,4,12,365.68,0,45,14,Retail
CUST1182,Enterprise,Enterprise,1491.74,3,36,1883.3,0,4,105,Manufacturing
CUST1183,Small,Basic,94.66,4,12,328.51,0,51,11,Technology
CUST1184,Enterprise,Enterprise,1204.22,2,36,1658.53,0,12,207,Healthcare
CUST1185,Medium,Professional,669.56,2,12,1435.78,0,25,54,Manufacturing
CUST1186,Enterprise,Enterprise,1006.68,3,24,3205.06,0,13,218,Retail
CUST1187,Medium,Professional,539.83,6,12,999.84,0,26,33,Technology
CUST1188,Medium,Professional,680.74,1,12,1027.52,0,38,35,Healthcare
CUST1189,Medium,Professional,589.22,2,24,799.64,0,11,37,Manufacturing
CUST1190,Small,Basic,164.8,9,12,329.66,0,30,14,Finance
CUST1191,Medium,Professional,397.95,6,12,942.66,1,4,32,Manufacturing
CUST1192,Medium,Professional,328.15,4,24,1086.4,0,16,51,Technology
CUST1193,Small,Basic,123.24,8,6,334.27,1,5,5,Retail
CUST1194,Medium,Professional,638.83,5,12,1088.3,0,7,53,Retail
CUST1195,Medium,Professional,384.03,1,24,1273.92,0,21,46,Healthcare
CUST1196,Medium,Professional,418.12,4,24,1114.84,0,21,56,Technology
CUST1197,Medium,Professional,310.38,3,24,821.19,0,36,27,Healthcare
CUST1198,Small,Basic,218.32,4,12,337.85,0,16,10,Healthcare
CUST1199,Enterprise,Enterprise,1166.58,1,24,2310.68,0,0,165,Healthcare
CUST1200,Medium,Professional,688.96,6,12,1287.72,0,9,58,Retail
CUST1201,Small,Basic,267.7,9,6,420.28,0,22,16,Retail
CUST1202,Small,Basic,87.52,3,6,326.33,0,25,7,Manufacturing
CUST1203,Medium,Professional,596.55,3,12,872.88,0,2,25,Manufacturing
CUST1204,Enterprise,Enterprise,1476.35,0,24,5449.42,0,14,229,Technology
CUST1205,Small,Basic,107.08,9,6,358.74,1,22,10,Finance
CUST1206,Small,Basic,276.54,4,6,339.91,1,66,13,Retail
CUST1207,Small,Basic,129.71,3,6,403.9,0,25,20,Finance
CUST1208,Small,Basic,124.99,2,12,360.0,0,55,11,Manufacturing
CUST1209,Medium,Professional,696.9,3,24,901.51,0,26,53,Technology
CUST1210,Medium,Professional,405.68,5,24,1129.54,0,15,46,Manufacturing
CUST1211,Medium,Professional,495.03,3,12,1479.72,0,32,53,Retail
CUST1212,Small,Basic,135.61,10,12,345.89,1,23,18,Finance
CUST1213,Enterprise,Enterprise,782.33,2,36,3861.37,0,6,154,Technology
CUST1214,Small,Basic,202.53,4,6,373.63,0,41,11,Finance
CUST1215,Medium,Professional,488.79,3,24,916.58,0,23,51,Manufacturing
CUST1216,Medium,Professional,605.08,1,24,1135.01,0,25,45,Healthcare
CUST1217,Small,Basic,254.63,5,6,359.4,0,26,9,Manufacturing
CUST1218,Small,Basic,131.42,10,12,372.06,0,25,16,Healthcare
CUST1219,Medium,Professional,589.14,6,24,1281.17,0,37,42,Retail
CUST1220,Enterprise,Enterprise,899.88,3,36,3232.01,0,1,199,Technology
CUST1221,Small,Basic,83.57,3,12,358.72,0,41,16,Healthcare
CUST1222,Enterprise,Enterprise,1050.61,2,24,2892.11,0,8,138,Manufacturing
CUST1223,Medium,Professional,682.88,3,24,816.2,0,28,33,Healthcare
CUST1224,Small,Basic,219.42,6,6,378.52,0,32,19,Finance
CUST1225,Small,Basic,257.92,2,6,422.48,1,65,18,Technology
CUST1226,Medium,Professional,616.06,4,24,819.57,0,18,27,Retail
CUST1227,Medium,Professional,619.44,1,12,815.97,0,36,30,Technology
CUST1228,Medium,Professional,627.1,4,24,993.16,0,28,37,Retail
CUST1229,Medium,Professional,511.09,6,24,1249.08,0,27,29,Finance
CUST1230,Medium,Professional,390.09,4,12,934.28,0,9,25,Manufacturing
CUST1231,Medium,Professional,607.97,5,12,1147.06,0,22,45,Finance
CUST1232,Small,Basic,183.36,2,6,327.01,0,16,9,Retail
CUST1233,Small,Basic,125.73,8,6,389.16,1,34,15,Technology
CUST1234,Enterprise,Enterprise,798.49,3,36,4734.44,0,0,106,Finance
CUST1235,Small,Basic,197.55,3,12,360.08,0,11,19,Finance
CUST1236,Enterprise,Enterprise,1452.56,2,24,5530.38,0,10,232,Retail
CUST1237,Enterprise,Enterprise,1455.92,0,24,3869.33,0,0,229,Finance
CUST1238,Medium,Professional,473.66,6,12,1225.1,0,19,31,Manufacturing
CUST1239,Medium,Professional,591.85,3,24,777.09,0,2,49,Technology
CUST1240,Small,Basic,240.57,2,12,313.8,0,26,5,Finance
CUST1241,Small,Basic,284.07,4,6,381.1,0,23,18,Healthcare
CUST1242,Enterprise,Enterprise,1427.18,2,36,2920.27,1,10,107,Technology
CUST1243,Small,Basic,61.62,8,12,443.68,1,67,20,Technology
CUST1244,Small,Basic,292.18,9,6,394.24,0,53,12,Technology
CUST1245,Medium,Professional,351.28,6,24,1133.56,0,34,25,Retail
CUST1246,Medium,Professional,350.33,5,12,1114.59,0,8,31,Retail
CUST1247,Small,Basic,271.73,3,12,343.87,0,31,7,Finance
CUST1248,Medium,Professional,603.96,2,24,1347.95,0,20,44,Finance
CUST1249,Medium,Professional,617.68,2,12,934.8,0,0,27,Finance
CUST1250,Enterprise,Enterprise,1087.08,2,36,4482.09,0,6,160,Technology
CUST1251,Medium,Professional,347.13,3,24,1064.0,0,32,38,Retail
CUST1252,Enterprise,Enterprise,1317.61,3,36,4484.63,0,3,147,Healthcare
CUST1253,Enterprise,Enterprise,1471.8,1,24,4947.68,0,3,167,Healthcare
CUST1254,Enterprise,Enterprise,945.62,3,36,2788.8,0,2,130,Manufacturing
CUST1255,Small,Basic,99.67,7,6,366.06,1,67,11,Retail
CUST1256,Medium,Professional,515.78,6,24,1279.46,1,33,58,Finance
CUST1257,Small,Basic,260.81,4,6,371.17,0,69,10,Finance
CUST1258,Medium,Professional,418.6,5,24,1319.86,0,26,37,Retail
CUST1259,Small,Basic,102.19,3,12,348.11,0,7,14,Manufacturing
CUST1260,Small,Basic,147.81,4,6,368.18,1,53,10,Finance
CUST1261,Small,Basic,85.11,8,12,423.55,0,15,16,Finance
CUST1262,Enterprise,Enterprise,1308.47,0,36,4070.59,0,3,138,Retail
CUST1263,Small,Basic,185.31,9,6,391.82,1,19,20,Retail
CUST1264,Enterprise,Enterprise,1201.52,3,24,3782.13,0,5,110,Healthcare
CUST1265,Enterprise,Enterprise,893.03,3,36,2806.08,0,13,157,Manufacturing
CUST1266,Enterprise,Enterprise,1212.21,2,36,2224.19,0,13,171,Technology
CUST1267,Enterprise,Enterprise,894.2,3,36,5208.0,0,7,121,Healthcare
CUST1268,Small,Basic,201.66,8,12,440.05,0,5,20,Healthcare
CUST1269,Enterprise,Enterprise,988.56,3,24,2535.6,0,12,125,Retail
CUST1270,Small,Basic,285.05,8,6,403.21,1,3,19,Technology
CUST1271,Small,Basic,232.26,6,6,411.96,0,45,15,Finance
CUST1272,Small,Basic,164.55,6,12,379.7,1,20,12,Healthcare
CUST1273,Medium,Professional,637.89,1,12,1082.3,0,21,50,Retail
CUST1274,Medium,Professional,555.78,3,12,1159.64,0,39,39,Retail
CUST1275,Enterprise,Enterprise,969.6,3,36,4384.18,0,11,151,Finance
CUST1276,Small,Basic,239.19,10,12,330.1,0,22,8,Finance
CUST1277,Small,Basic,263.05,4,12,352.13,0,43,7,Technology
CUST1278,Small,Basic,203.36,3,12,430.62,0,41,17,Manufacturing
CUST1279,Enterprise,Enterprise,721.09,1,36,3280.88,0,7,162,Manufacturing
CUST1280,Medium,Professional,643.01,4,12,1256.44,0,28,38,Finance
CUST1281,Enterprise,Enterprise,1201.8,3,36,3906.73,0,8,149,Retail
CUST1282,Enterprise,Enterprise,956.12,2,24,3473.98,0,2,167,Healthcare
CUST1283,Small,Basic,295.25,10,6,365.48,1,60,12,Finance
CUST1284,Enterprise,Enterprise,1072.23,0,24,2615.83,0,14,158,Technology
CUST1285,Medium,Professional,523.6,1,24,715.91,0,22,29,Manufacturing
CUST1286,Small,Basic,286.84,2,12,400.08,0,62,16,Finance
CUST1287,Enterprise,Enterprise,964.43,3,36,2450.93,0,4,155,Finance
CUST1288,Small,Basic,196.86,3,12,311.56,0,8,5,Retail
CUST1289,Medium,Professional,634.3,1,12,877.83,0,31,40,Finance
CUST1290,Small,Basic,251.23,8,12,430.38,1,60,17,Healthcare
CUST1291,Small,Basic,174.92,4,12,386.77,0,33,14,Healthcare
CUST1292,Small,Basic,55.1,2,12,344.92,0,7,7,Finance
CUST1293,Small,Basic,250.01,7,6,320.55,0,8,5,Technology
CUST1294,Medium,Professional,338.79,6,24,1276.3,0,9,56,Finance
CUST1295,Small,Basic,176.83,9,6,437.99,0,3,19,Retail
CUST1296,Enterprise,Enterprise,786.22,1,36,1774.28,0,5,130,Retail
CUST1297,Small,Basic,282.15,10,12,367.68,0,49,9,Manufacturing
CUST1298,Medium,Professional,684.15,4,12,1118.62,0,12,29,Technology
CUST1299,Small,Basic,261.94,3,6,448.97,0,41,20,Technology
CUST1300,Medium,Professional,413.02,2,12,1272.95,0,28,59,Retail
CUST1301,Enterprise,Enterprise,719.07,0,36,3773.89,0,10,209,Healthcare
CUST1302,Small,Basic,181.89,2,6,432.48,0,24,20,Retail
CUST1303,Enterprise,Enterprise,1127.43,0,24,3766.87,0,9,246,Healthcare
CUST1304,Enterprise,Enterprise,1290.83,1,36,1894.88,0,11,113,Healthcare
CUST1305,Enterprise,Enterprise,1269.93,0,24,3060.34,0,6,125,Technology
CUST1306,Medium,Professional,669.72,1,12,1280.08,0,15,25,Retail
CUST1307,Enterprise,Enterprise,735.81,1,36,2035.62,0,7,199,Healthcare
CUST1308,Enterprise,Enterprise,863.9,2,36,3080.71,0,13,208,Healthcare
CUST1309,Enterprise,Enterprise,902.74,0,36,4839.32,1,12,196,Manufacturing
CUST1310,Small,Basic,275.55,9,6,331.31,1,8,12,Manufacturing
CUST1311,Small,Basic,121.2,6,12,381.73,0,36,13,Healthcare
CUST1312,Small,Basic,287.55,10,6,357.9,1,63,8,Healthcare
CUST1313,Enterprise,Enterprise,1366.48,1,24,3171.78,0,2,220,Retail
CUST1314,Small,Basic,215.72,10,6,345.14,0,24,16,Technology
CUST1315,Small,Basic,280.46,7,12,320.19,1,59,5,Healthcare
CUST1316,Small,Basic,95.99,5,6,345.25,1,42,9,Technology
CUST1317,Small,Basic,189.21,4,12,365.09,0,70,19,Manufacturing
CUST1318,Small,Basic,231.02,7,6,335.85,1,47,7,Technology
CUST1319,Medium,Professional,607.48,1,24,1105.68,0,14,25,Technology
CUST1320,Medium,Professional,674.88,6,24,1389.5,0,24,29,Technology
CUST1321,Small,Basic,295.03,9,12,367.79,0,61,12,Retail
CUST1322,Medium,Professional,685.22,4,12,1244.31,0,16,48,Finance
CUST1323,Medium,Professional,464.15,5,24,865.65,0,14,52,Healthcare
CUST1324,Enterprise,Enterprise,1068.47,3,36,4510.2,0,14,190,Finance
CUST1325,Small,Basic,111.5,5,6,341.65,0,24,15,Manufacturing
CUST1326,Small,Basic,143.7,6,12,424.64,1,27,19,Retail
CUST1327,Small,Basic,62.72,5,12,432.25,1,43,19,Manufacturing
CUST1328,Medium,Professional,577.59,4,12,1385.16,0,36,58,Finance
CUST1329,Enterprise,Enterprise,820.55,2,24,2849.81,0,14,244,Healthcare
CUST1330,Enterprise,Enterprise,1240.95,0,24,4937.12,1,2,224,Finance
CUST1331,Small,Basic,235.9,5,6,351.19,0,39,7,Technology
CUST1332,Medium,Professional,435.45,2,24,1163.56,0,18,45,Healthcare
CUST1333,Small,Basic,89.57,10,12,323.56,1,60,9,Retail
CUST1334,Medium,Professional,663.67,1,12,853.65,0,2,40,Healthcare
CUST1335,Medium,Professional,672.38,5,24,1214.31,1,36,55,Manufacturing
CUST1336,Enterprise,Enterprise,1409.19,0,24,4114.16,0,5,245,Technology
CUST1337,Medium,Professional,684.63,3,12,1392.16,0,18,34,Healthcare
CUST1338,Small,Basic,297.93,7,12,445.94,1,32,20,Technology
CUST1339,Enterprise,Enterprise,1219.52,2,24,3329.66,0,8,106,Healthcare
CUST1340,Small,Basic,214.85,7,12,385.01,1,70,13,Manufacturing
CUST1341,Small,Basic,145.0,2,12,315.29,0,34,5,Retail
CUST1342,Small,Basic,229.78,10,12,372.36,0,24,18,Healthcare
CUST1343,Small,Basic,265.37,3,12,347.59,0,2,19,Healthcare
CUST1344,Small,Basic,244.72,3,6,328.61,0,1,10,Technology
CUST1345,Enterprise,Enterprise,1204.8,2,36,4554.32,0,3,118,Healthcare
CUST1346,Medium,Professional,336.68,1,12,928.9,0,0,37,Technology
CUST1347,Small,Basic,169.01,5,6,339.66,1,63,7,Finance
CUST1348,Medium,Professional,370.34,2,12,1075.76,0,16,28,Finance
CUST1349,Medium,Professional,375.28,3,12,1010.06,0,14,37,Retail
CUST1350,Small,Basic,112.74,7,12,366.33,1,30,18,Retail
CUST1351,Small,Basic,275.67,2,12,322.83,1,55,10,Healthcare
CUST1352,Small,Basic,224.52,3,12,345.72,0,33,7,Manufacturing
CUST1353,Medium,Professional,425.39,6,24,1186.82,0,12,55,Healthcare
CUST1354,Small,Basic,280.86,8,12,415.89,0,59,16,Finance
CUST1355,Medium,Professional,649.34,3,12,903.94,0,24,34,Manufacturing
CUST1356,Small,Basic,87.76,4,6,333.96,1,27,5,Finance
CUST1357,Medium,Professional,363.33,5,24,1087.07,0,17,42,Manufacturing
CUST1358,Medium,Professional,494.94,6,12,1370.59,0,3,56,Manufacturing
CUST1359,Small,Basic,108.79,9,6,384.41,1,27,15,Technology
CUST1360,Enterprise,Enterprise,1189.3,1,36,3686.59,0,9,140,Technology
CUST1361,Enterprise,Enterprise,714.17,2,24,4054.31,0,13,132,Healthcare
CUST1362,Medium,Professional,614.72,5,24,1153.17,0,21,45,Healthcare
CUST1363,Medium,Professional,583.24,5,12,841.47,0,15,33,Healthcare
CUST1364,Medium,Professional,453.66,2,12,879.11,0,39,55,Finance
CUST1365,Medium,Professional,616.51,3,12,1342.02,0,9,42,Retail
CUST1366,Medium,Professional,524.75,3,24,974.73,0,20,39,Technology
CUST1367,Medium,Professional,683.09,5,12,1484.96,1,38,59,Healthcare
CUST1368,Medium,Professional,616.28,4,12,1071.82,0,0,37,Technology
CUST1369,Small,Basic,69.68,9,12,328.35,1,18,5,Finance
CUST1370,Medium,Professional,482.38,2,24,885.19,0,38,53,Manufacturing
CUST1371,Medium,Professional,521.03,3,24,749.79,0,9,45,Finance
CUST1372,Medium,Professional,545.23,1,24,1039.61,0,18,52,Manufacturing
CUST1373,Small,Basic,65.97,3,12,337.41,1,17,6,Retail
CUST1374,Small,Basic,134.54,8,12,349.03,0,43,12,Retail
CUST1375,Medium,Professional,577.83,5,24,1049.02,0,5,28,Manufacturing
CUST1376,Small,Basic,63.12,5,6,329.64,1,61,13,Manufacturing
CUST1377,Enterprise,Enterprise,958.36,3,36,1075.14,0,0,139,Finance
CUST1378,Medium,Professional,383.53,5,12,984.26,1,31,51,Healthcare
CUST1379,Medium,Professional,385.11,5,24,1229.27,0,0,48,Technology
CUST1380,Small,Basic,238.54,6,6,346.86,1,42,16,Retail
CUST1381,Small,Basic,101.15,3,12,364.88,0,5,14,Healthcare
CUST1382,Medium,Professional,633.17,6,24,1285.92,0,13,38,Technology
CUST1383,Small,Basic,104.2,2,12,319.92,1,39,6,Healthcare
CUST1384,Enterprise,Enterprise,1066.31,3,36,3462.22,0,5,152,Finance
CUST1385,Medium,Professional,331.07,1,12,981.09,0,0,43,Manufacturing
CUST1386,Small,Basic,161.27,4,12,337.85,1,12,5,Retail
CUST1387,Medium,Professional,466.99,1,24,975.21,0,19,52,Finance
CUST1388,Small,Basic,80.08,2,6,398.17,1,60,13,Technology
CUST1389,Small,Basic,117.52,9,12,387.28,0,8,12,Technology
CUST1390,Small,Basic,158.12,9,12,336.73,1,52,17,Finance
CUST1391,Medium,Professional,583.96,6,24,1015.46,1,30,27,Technology
CUST1392,Small,Basic,252.59,2,12,340.63,0,55,13,Healthcare
CUST1393,Enterprise,Enterprise,1065.01,3,36,3637.35,0,5,112,Manufacturing
CUST1394,Medium,Professional,462.8,5,24,1490.84,0,25,59,Healthcare
CUST1395,Enterprise,Enterprise,1240.57,3,36,2134.95,0,11,137,Healthcare
CUST1396,Medium,Professional,480.31,5,24,1137.33,0,10,33,Technology
CUST1397,Medium,Professional,640.44,5,12,1018.93,0,8,34,Healthcare
CUST1398,Enterprise,Enterprise,1492.4,0,24,5080.31,0,3,201,Finance
CUST1399,Enterprise,Enterprise,1091.34,2,36,2407.93,0,11,142,Healthcare
CUST1400,Medium,Professional,575.12,1,24,1273.9,0,14,50,Manufacturing
CUST1401,Small,Basic,173.8,3,6,380.67,1,39,11,Manufacturing
CUST1402,Small,Basic,55.88,2,6,327.92,1,37,11,Manufacturing
CUST1403,Enterprise,Enterprise,1037.53,2,24,4788.35,1,12,118,Finance
CUST1404,Small,Basic,208.8,2,12,364.36,0,62,17,Retail
CUST1405,Small,Basic,238.23,3,12,323.46,0,54,5,Manufacturing
CUST1406,Enterprise,Enterprise,1307.24,0,36,1484.4,0,15,225,Retail
CUST1407,Small,Basic,200.9,9,6,351.41,1,4,8,Technology
CUST1408,Enterprise,Enterprise,1247.06,0,24,4593.46,0,14,215,Retail
CUST1409,Medium,Professional,401.28,1,12,974.7,0,33,49,Finance
CUST1410,Small,Basic,77.42,4,12,355.11,1,9,10,Manufacturing
CUST1411,Small,Basic,243.12,2,6,416.07,1,38,17,Manufacturing
CUST1412,Enterprise,Enterprise,1346.73,0,36,1957.57,0,3,249,Healthcare
CUST1413,Medium,Professional,308.22,5,24,1046.34,0,23,26,Finance
CUST1414,Medium,Professional,326.78,1,24,1176.94,0,16,27,Technology
CUST1415,Medium,Professional,348.4,2,12,1072.5,0,5,57,Healthcare
CUST1416,Medium,Professional,688.35,6,12,1187.11,0,11,59,Finance
CUST1417,Medium,Professional,304.48,1,24,1226.81,0,32,39,Technology
CUST1418,Medium,Professional,427.81,2,12,934.89,0,30,42,Technology
CUST1419,Medium,Professional,521.21,6,24,1055.44,0,34,55,Finance
CUST1420,Small,Basic,169.42,3,6,325.71,1,21,9,Technology
CUST1421,Enterprise,Enterprise,747.74,3,36,2087.39,0,1,192,Manufacturing
CUST1422,Small,Basic,237.15,4,6,389.61,0,61,16,Manufacturing
CUST1423,Enterprise,Enterprise,1318.48,3,36,4252.49,0,0,140,Retail
CUST1424,Small,Basic,148.32,9,12,319.93,1,43,9,Retail
CUST1425,Medium,Professional,454.44,6,24,898.83,0,37,44,Retail
CUST1426,Medium,Professional,690.09,5,24,1002.42,0,33,33,Retail
CUST1427,Small,Basic,128.26,7,6,394.16,1,30,13,Technology
CUST1428,Enterprise,Enterprise,922.82,3,36,1957.86,0,6,149,Healthcare
CUST1429,Enterprise,Enterprise,863.57,3,36,4810.41,0,5,175,Finance
CUST1430,Medium,Professional,373.23,6,24,1061.55,0,31,38,Healthcare
CUST1431,Medium,Professional,358.54,5,24,840.2,0,4,42,Manufacturing
CUST1432,Enterprise,Enterprise,1442.24,3,36,5113.65,0,8,200,Manufacturing
CUST1433,Small,Basic,198.82,9,12,334.59,1,55,6,Manufacturing
CUST1434,Small,Basic,60.26,3,6,353.82,1,35,8,Technology
CUST1435,Small,Basic,59.98,2,6,348.89,1,1,8,Retail
CUST1436,Medium,Professional,671.14,3,24,1087.58,0,15,43,Retail
CUST1437,Medium,Professional,381.26,5,24,1401.03,0,1,39,Retail
CUST1438,Medium,Professional,638.15,2,12,829.66,0,15,42,Technology
CUST1439,Enterprise,Enterprise,1048.15,3,36,3697.08,0,14,156,Finance
CUST1440,Enterprise,Enterprise,1380.47,3,36,2599.95,0,0,204,Technology
CUST1441,Small,Basic,130.52,9,12,444.45,1,64,20,Healthcare
CUST1442,Medium,Professional,367.35,4,24,1231.57,0,13,48,Manufacturing
CUST1443,Medium,Professional,540.17,4,24,1066.67,0,1,40,Healthcare
CUST1444,Small,Basic,192.91,7,12,347.06,1,48,7,Retail
CUST1445,Medium,Professional,407.65,3,12,1329.86,1,30,52,Manufacturing
CUST1446,Enterprise,Enterprise,1483.33,2,24,3695.3,0,1,232,Finance
CUST1447,Medium,Professional,400.16,5,12,1360.59,0,16,35,Technology
CUST1448,Small,Basic,152.37,4,6,434.2,1,66,18,Healthcare
CUST1449,Medium,Professional,657.97,2,24,1200.63,0,1,36,Technology
CUST1450,Medium,Professional,513.58,4,12,1235.23,0,35,29,Finance
CUST1451,Small,Basic,241.59,10,6,319.77,0,2,10,Finance
CUST1452,Small,Basic,110.48,7,6,328.4,1,35,10,Technology
CUST1453,Small,Basic,66.77,8,6,323.49,1,17,8,Manufacturing
CUST1454,Medium,Professional,655.52,4,24,1038.21,0,33,56,Manufacturing
CUST1455,Medium,Professional,366.76,4,24,1006.06,0,8,50,Retail
