customer_id,total_purchases,avg_order_value,days_since_last_purchase,product_category_preference,email_engagement_score,support_tickets_count,lifetime_value,region,signup_date
CUST-02342,42,264.14,101,Ropa,0.111,17,3526.88,Bilbao,2019-03-26
CUST-02343,105,25.15,352,Juguetes,0.745,0,940.5,Zaragoza,2019-12-14
CUST-02344,139,178.28,278,Hogar,0.396,3,7520.12,Sevilla,2021-07-17
CUST-02345,46,146.02,271,Belleza,0.899,17,6305.88,Madrid,2023-03-31
CUST-02346,107,423.59,315,Hogar,0.171,18,44896.98,Málaga,2018-05-08
CUST-02347,102,273.98,221,Alimentación,0.164,14,27405.43,Madrid,2023-03-27
CUST-02348,46,424.26,105,Deportes,0.882,16,16558.75,Sevilla,2020-02-29
CUST-02349,124,212.64,42,Deportes,0.506,20,10616.56,Sevilla,2021-07-16
CUST-02350,102,235.61,126,Hogar,0.434,9,28084.51,Zaragoza,2018-08-11
CUST-02351,49,90.2,258,Ropa,0.791,6,4906.25,Madrid,2022-01-08
CUST-02352,139,426.84,114,Ropa,0.349,5,42420.18,Valencia,2021-05-13
CUST-02353,84,358.5,358,Alimentación,0.02,15,22396.01,Barcelona,2018-07-14
CUST-02354,95,415.38,85,Juguetes,0.006,17,30400.12,Madrid,2022-10-20
CUST-02355,20,316.27,239,Deportes,0.607,13,2562.43,Bilbao,2023-02-24
CUST-02356,108,296.08,273,Belleza,0.643,17,29530.47,Barcelona,2019-12-18
CUST-02357,5,495.48,77,Hogar,0.701,12,1565.16,Murcia,2023-05-07
CUST-02358,44,311.64,181,Juguetes,0.575,3,5821.21,Zaragoza,2020-07-06
CUST-02359,130,302.69,83,Libros,0.343,7,33136.76,Sevilla,2021-10-06
CUST-02360,114,373.01,69,Electrónica,0.579,19,13617.07,Zaragoza,2019-07-04
CUST-02361,106,220.18,155,Hogar,0.063,14,19060.67,Murcia,2020-03-22
CUST-02362,144,16.87,304,Electrónica,0.457,15,1286.11,Murcia,2019-12-22
CUST-02363,71,51.5,260,Juguetes,0.194,19,3736.15,Bilbao,2022-10-01
CUST-02364,106,239.09,147,Ropa,0.839,16,29128.64,Bilbao,2019-12-05
CUST-02365,149,275.17,273,Juguetes,0.107,12,23110.68,Sevilla,2021-04-11
CUST-02366,75,168.28,309,Libros,0.167,20,9633.52,Madrid,2020-03-18
CUST-02367,44,72.36,16,Belleza,0.164,4,3709.37,Madrid,2018-03-22
CUST-02368,75,283.15,31,Juguetes,0.018,17,9794.74,Zaragoza,2020-12-30
CUST-02369,134,65.62,113,Belleza,0.001,17,7173.58,Bilbao,2019-01-25
CUST-02370,124,162.98,276,Belleza,0.551,19,16885.13,Madrid,2020-08-28
CUST-02371,142,183.6,121,Ropa,0.015,14,26318.16,Bilbao,2023-02-18
CUST-02372,1,118.23,347,Electrónica,0.345,12,116.31,Madrid,2020-04-05
CUST-02373,53,23.38,183,Belleza,0.387,3,993.99,Barcelona,2022-04-21
CUST-02374,139,337.51,150,Alimentación,0.432,18,16260.71,Sevilla,2022-04-08
CUST-02375,31,272.45,82,Electrónica,0.414,20,8642.58,Murcia,2018-03-05
CUST-02376,110,195.6,352,Deportes,0.123,7,11709.98,Barcelona,2019-08-29
CUST-02377,34,306.7,22,Libros,0.393,8,9371.87,Bilbao,2023-05-10
CUST-02378,96,94.94,19,Juguetes,0.378,4,3692.6,Zaragoza,2023-02-08
CUST-02379,123,81.41,217,Juguetes,0.768,5,11465.84,Málaga,2019-01-06
CUST-02380,85,129.42,325,Electrónica,0.648,9,7652.3,Barcelona,2018-03-02
CUST-02381,79,247.99,199,Alimentación,0.304,9,17950.66,Bilbao,2019-10-29
CUST-02382,112,173.23,49,Deportes,0.848,7,15151.61,Málaga,2019-10-03
CUST-02383,21,485.18,147,Alimentación,0.333,11,5057.15,Madrid,2018-12-07
CUST-02384,64,206.28,337,Electrónica,0.185,2,15016.74,Madrid,2018-05-20
CUST-02385,37,322.15,237,Deportes,0.495,13,11861.87,Murcia,2021-01-02
CUST-02386,143,170.68,345,Belleza,0.321,10,11077.77,Sevilla,2021-04-11
CUST-02387,89,82.87,160,Hogar,0.101,3,8701.15,Bilbao,2019-11-03
CUST-02388,22,232.58,28,Belleza,0.336,1,3971.55,Murcia,2021-07-28
CUST-02389,79,305.65,132,Belleza,0.448,9,13095.06,Madrid,2019-04-17
CUST-02390,92,389.6,152,Deportes,0.438,16,34360.01,Málaga,2022-10-14
CUST-02391,119,72.76,297,Ropa,0.3,18,6177.94,Bilbao,2019-06-17
CUST-02392,10,176.68,250,Deportes,0.511,0,883.44,Bilbao,2018-09-13
CUST-02393,22,438.82,35,Juguetes,0.688,7,10068.67,Sevilla,2020-12-03
CUST-02394,10,263.8,259,Juguetes,0.535,5,2719.45,Valencia,2021-02-14
CUST-02395,45,247.76,243,Belleza,0.196,9,11645.22,Barcelona,2020-06-09
CUST-02396,17,167.03,62,Belleza,0.445,9,1896.04,Valencia,2022-08-31
CUST-02397,58,249.08,262,Belleza,0.05,16,11673.93,Sevilla,2018-08-08
CUST-02398,123,106.18,142,Juguetes,0.869,15,4947.97,Málaga,2020-09-08
CUST-02399,42,302.36,203,Juguetes,0.589,2,15089.64,Murcia,2019-04-05
CUST-02400,35,300.02,294,Juguetes,0.257,12,9095.65,Sevilla,2020-05-30
CUST-02401,14,310.65,294,Belleza,0.586,0,4003.54,Bilbao,2018-08-18
CUST-02402,123,125.52,8,Belleza,0.531,7,16201.56,Madrid,2021-11-01
CUST-02403,25,356.57,276,Hogar,0.594,16,5004.98,Málaga,2019-08-12
CUST-02404,100,149.31,263,Libros,0.776,9,12800.76,Valencia,2023-04-08
CUST-02405,113,97.79,189,Belleza,0.824,15,6583.02,Murcia,2021-12-25
CUST-02406,133,374.82,303,Hogar,0.051,4,18161.31,Málaga,2022-03-07
CUST-02407,36,160.13,276,Ropa,0.188,19,6436.69,Murcia,2020-07-14
CUST-02408,4,464.22,297,Alimentación,0.529,8,2103.65,Barcelona,2022-07-19
CUST-02409,53,221.35,81,Libros,0.523,12,13888.26,Barcelona,2018-08-03
CUST-02410,56,324.52,107,Hogar,0.528,10,17751.27,Barcelona,2022-10-05
CUST-02411,148,134.19,251,Ropa,0.834,2,10875.24,Barcelona,2023-02-20
CUST-02412,6,372.88,316,Electrónica,0.657,18,1940.28,Málaga,2018-12-08
CUST-02413,120,294.89,189,Alimentación,0.316,17,38051.38,Barcelona,2023-03-09
CUST-02414,57,414.21,191,Deportes,0.089,10,22903.14,Zaragoza,2021-01-07
CUST-02415,4,387.87,342,Alimentación,0.318,4,1405.64,Madrid,2018-02-10
CUST-02416,148,131.95,299,Ropa,0.08,7,22705.38,Barcelona,2020-12-26
CUST-02417,79,80.18,161,Alimentación,0.35,7,6024.83,Valencia,2018-03-28
CUST-02418,137,401.84,257,Belleza,0.717,1,30557.56,Madrid,2018-05-05
CUST-02419,55,361.6,105,Libros,0.4,10,22660.38,Valencia,2022-06-17
CUST-02420,98,382.4,71,Deportes,0.915,2,18562.58,Murcia,2019-12-16
CUST-02421,54,186.32,316,Deportes,0.06,0,8692.63,Zaragoza,2021-01-20
CUST-02422,24,192.86,149,Juguetes,0.45,7,1746.63,Málaga,2019-11-16
CUST-02423,62,298.62,290,Juguetes,0.186,11,18715.66,Zaragoza,2018-08-25
CUST-02424,75,134.36,347,Juguetes,0.613,4,10626.07,Barcelona,2023-02-09
CUST-02425,125,103.13,14,Alimentación,0.855,17,10764.85,Sevilla,2022-04-18
CUST-02426,2,181.41,127,Juguetes,0.295,16,135.69,Zaragoza,2022-07-12
CUST-02427,18,411.25,349,Libros,0.412,1,8172.15,Bilbao,2021-06-30
CUST-02428,53,177.36,325,Belleza,0.919,13,9826.96,Murcia,2018-03-29
CUST-02429,10,106.62,286,Ropa,0.547,4,790.45,Málaga,2019-03-15
CUST-02430,37,251.0,106,Libros,0.422,16,10077.57,Madrid,2019-06-24
CUST-02431,117,71.29,296,Libros,0.23,10,8464.56,Bilbao,2023-03-13
CUST-02432,148,401.68,214,Juguetes,0.495,8,55028.95,Madrid,2022-10-29
CUST-02433,45,260.24,142,Hogar,0.938,16,8301.91,Madrid,2019-07-07
CUST-02434,29,430.0,121,Belleza,0.831,10,9774.91,Málaga,2023-01-03
CUST-02435,126,74.79,136,Hogar,0.888,0,8270.32,Murcia,2020-05-20
CUST-02436,99,421.98,138,Ropa,0.776,1,20168.86,Barcelona,2023-04-24
CUST-02437,130,254.31,280,Ropa,0.47,20,32156.82,Sevilla,2023-05-24
CUST-02438,55,211.28,243,Deportes,0.45,8,4472.27,Sevilla,2022-01-09
CUST-02439,29,471.91,178,Electrónica,0.193,20,14862.51,Madrid,2023-06-09
CUST-02440,140,76.94,68,Hogar,0.349,5,12634.01,Madrid,2023-03-08
CUST-02441,44,433.24,119,Ropa,0.894,19,6316.67,Bilbao,2021-08-29
CUST-02442,119,79.97,137,Alimentación,0.758,2,3023.49,Málaga,2021-12-19
CUST-02443,26,289.04,81,Libros,0.271,7,7937.16,Murcia,2021-08-10
CUST-02444,124,361.57,158,Electrónica,0.099,20,50718.66,Barcelona,2018-10-23
CUST-02445,8,299.88,285,Alimentación,0.475,12,2842.06,Bilbao,2022-11-08
CUST-02446,47,101.07,40,Deportes,0.992,9,4817.3,Zaragoza,2019-01-15
CUST-02447,68,418.71,355,Electrónica,0.646,6,12959.22,Bilbao,2018-07-24
CUST-02448,10,108.32,195,Electrónica,0.526,3,995.23,Barcelona,2019-03-17
CUST-02449,4,87.42,204,Alimentación,0.449,20,158.35,Madrid,2023-03-29
CUST-02450,9,303.36,121,Electrónica,0.391,13,2591.81,Valencia,2018-05-24
CUST-02451,105,479.84,298,Deportes,0.031,10,36193.36,Málaga,2021-05-23
CUST-02452,16,61.45,124,Electrónica,0.137,18,1149.49,Málaga,2018-02-23
CUST-02453,119,58.4,17,Deportes,0.654,5,3087.17,Murcia,2018-08-12
CUST-02454,145,35.01,260,Juguetes,0.473,2,4515.9,Sevilla,2020-10-12
CUST-02455,31,27.1,129,Hogar,0.316,8,814.17,Valencia,2022-06-11
CUST-02456,29,291.2,280,Alimentación,0.808,2,6135.7,Barcelona,2018-01-13
CUST-02457,79,133.77,27,Libros,0.983,4,11017.46,Murcia,2022-04-05
CUST-02458,34,104.08,73,Libros,0.093,12,1110.65,Bilbao,2019-12-03
CUST-02459,70,381.33,72,Deportes,0.954,0,22021.99,Valencia,2019-09-17
CUST-02460,47,197.28,11,Alimentación,0.208,5,6292.08,Murcia,2021-07-05
CUST-02461,25,123.95,66,Belleza,0.47,2,2746.7,Málaga,2021-05-19
CUST-02462,35,146.12,176,Electrónica,0.827,11,4223.88,Bilbao,2019-12-20
CUST-02463,10,78.74,54,Juguetes,0.575,3,462.76,Barcelona,2023-03-20
CUST-02464,111,277.14,207,Hogar,0.993,9,29509.16,Barcelona,2022-07-02
CUST-02465,123,284.66,263,Libros,0.674,4,17244.15,Zaragoza,2020-02-16
CUST-02466,129,269.88,159,Electrónica,0.456,0,26460.94,Madrid,2019-04-18
CUST-02467,145,68.12,16,Ropa,0.491,19,10487.17,Murcia,2018-09-25
CUST-02468,77,36.15,206,Juguetes,0.571,16,3173.14,Barcelona,2022-04-23
CUST-02469,33,419.3,166,Juguetes,0.98,8,10879.94,Sevilla,2020-11-10
CUST-02470,115,473.11,20,Libros,0.504,3,27290.95,Zaragoza,2023-06-01
CUST-02471,71,224.37,75,Belleza,0.714,0,7190.21,Zaragoza,2018-12-07
CUST-02472,38,435.12,183,Alimentación,0.903,0,18035.64,Sevilla,2022-04-09
CUST-02473,16,25.0,280,Electrónica,0.519,7,405.58,Sevilla,2022-03-04
CUST-02474,62,302.97,313,Alimentación,0.005,16,14444.69,Zaragoza,2022-04-23
CUST-02475,65,72.77,1,Ropa,0.023,2,3055.78,Barcelona,2022-03-23
CUST-02476,36,347.47,103,Deportes,0.934,18,11332.19,Valencia,2023-04-20
CUST-02477,100,19.32,172,Electrónica,0.3,2,2218.95,Murcia,2022-11-10
CUST-02478,67,203.43,20,Alimentación,0.051,19,14097.89,Zaragoza,2023-06-15
CUST-02479,64,225.76,49,Deportes,0.723,7,16728.39,Bilbao,2018-06-18
CUST-02480,82,59.85,309,Ropa,0.555,11,4539.0,Barcelona,2019-11-07
CUST-02481,39,486.8,96,Libros,0.636,0,6864.52,Valencia,2019-02-21
CUST-02482,72,215.24,15,Deportes,0.446,12,17808.0,Málaga,2021-05-28
CUST-02483,149,446.93,139,Libros,0.863,13,46445.33,Bilbao,2022-01-06
CUST-02484,15,282.01,136,Ropa,0.881,0,4353.26,Madrid,2021-12-17
CUST-02485,36,331.52,262,Hogar,0.447,9,13979.51,Barcelona,2018-11-02
CUST-02486,9,272.48,256,Hogar,0.887,15,1314.13,Zaragoza,2019-10-28
CUST-02487,59,397.99,183,Alimentación,0.637,6,15742.58,Valencia,2018-11-24
CUST-02488,117,23.44,150,Belleza,0.087,19,1056.49,Sevilla,2022-04-30
CUST-02489,28,281.24,351,Belleza,0.419,2,6815.63,Valencia,2022-05-30
CUST-02490,145,23.68,340,Belleza,0.866,12,1383.67,Málaga,2018-03-06
CUST-02491,45,121.25,135,Alimentación,0.426,0,1900.98,Madrid,2018-09-19
CUST-02492,118,57.03,45,Hogar,0.723,5,3233.23,Sevilla,2023-01-26
CUST-02493,18,185.16,64,Juguetes,0.029,8,3838.99,Valencia,2022-01-04
CUST-02494,128,371.68,222,Electrónica,0.751,7,55194.1,Málaga,2022-04-30
CUST-02495,98,366.82,156,Libros,0.655,4,42441.44,Bilbao,2020-05-08
CUST-02496,99,415.23,12,Libros,0.107,2,24648.49,Sevilla,2018-01-15
CUST-02497,53,482.56,158,Alimentación,0.492,4,13645.28,Málaga,2019-12-18
CUST-02498,126,499.6,273,Ropa,0.169,10,61764.64,Zaragoza,2022-03-15
CUST-02499,47,206.21,1,Alimentación,0.509,13,9044.77,Valencia,2020-03-04
CUST-02500,40,430.12,141,Juguetes,0.984,19,18777.13,Málaga,2022-12-16
CUST-02501,131,430.29,138,Alimentación,0.79,9,40921.72,Zaragoza,2022-08-27
CUST-02502,149,44.14,106,Hogar,0.362,1,4416.38,Barcelona,2023-03-26
CUST-02503,129,289.33,154,Libros,0.974,4,19100.86,Barcelona,2022-11-05
CUST-02504,79,41.02,214,Deportes,0.879,12,2569.51,Bilbao,2023-04-25
CUST-02505,23,178.1,326,Hogar,0.433,8,3457.86,Barcelona,2022-03-19
CUST-02506,92,139.54,88,Hogar,0.017,12,11476.02,Málaga,2019-07-21
CUST-02507,32,64.02,363,Ropa,0.612,6,1622.59,Bilbao,2018-06-14
CUST-02508,64,16.22,342,Alimentación,0.429,9,521.96,Valencia,2021-10-18
CUST-02509,17,271.19,141,Hogar,0.587,13,3610.53,Bilbao,2020-04-09
CUST-02510,5,183.45,50,Libros,0.817,1,425.21,Zaragoza,2018-11-26
CUST-02511,51,333.41,142,Libros,0.082,5,8883.2,Málaga,2018-03-02
CUST-02512,14,165.81,270,Juguetes,0.424,7,1734.05,Barcelona,2018-07-25
CUST-02513,15,113.28,31,Electrónica,1.0,6,670.39,Zaragoza,2020-07-03
CUST-02514,23,406.68,16,Ropa,0.938,6,5313.17,Madrid,2023-04-03
CUST-02515,62,66.86,353,Ropa,0.496,3,3443.62,Murcia,2020-08-13
CUST-02516,27,444.04,198,Electrónica,0.884,4,11803.29,Zaragoza,2023-04-09
CUST-02517,130,140.31,297,Electrónica,0.648,20,13132.9,Málaga,2020-12-08
CUST-02518,3,319.91,39,Belleza,0.206,14,582.22,Málaga,2019-11-23
CUST-02519,6,244.19,85,Ropa,0.558,14,1128.64,Valencia,2018-01-08
CUST-02520,120,305.39,28,Hogar,0.715,14,14686.43,Murcia,2020-04-30
CUST-02521,8,282.97,262,Juguetes,0.111,19,1636.66,Barcelona,2022-09-06
CUST-02522,52,343.27,301,Hogar,0.634,12,9392.38,Valencia,2020-10-01
CUST-02523,125,179.34,116,Deportes,0.04,13,18016.77,Barcelona,2018-08-06
CUST-02524,74,280.31,344,Hogar,0.723,17,13061.89,Madrid,2019-12-22
CUST-02525,4,97.31,131,Electrónica,0.669,9,184.79,Murcia,2022-04-22
CUST-02526,102,482.54,83,Deportes,0.97,3,32072.77,Valencia,2018-03-19
CUST-02527,142,185.92,233,Juguetes,0.26,15,8393.58,Zaragoza,2022-06-29
CUST-02528,17,226.91,353,Belleza,0.118,18,4107.18,Murcia,2023-02-16
CUST-02529,23,171.1,59,Hogar,0.839,9,4097.07,Málaga,2020-03-06
CUST-02530,123,464.96,111,Electrónica,0.198,1,67558.79,Barcelona,2023-05-10
CUST-02531,73,426.54,359,Hogar,0.748,3,26715.98,Bilbao,2022-11-08
CUST-02532,74,277.79,149,Hogar,0.503,7,6603.28,Sevilla,2019-09-10
CUST-02533,20,409.81,161,Juguetes,0.858,1,3545.87,Barcelona,2020-01-25
CUST-02534,122,364.05,365,Juguetes,0.55,12,41236.6,Barcelona,2020-04-07
CUST-02535,85,127.85,281,Deportes,0.091,0,6447.18,Sevilla,2022-08-07
CUST-02536,128,219.0,79,Libros,0.491,18,28270.67,Barcelona,2022-10-19
CUST-02537,121,134.69,172,Belleza,0.321,3,6896.02,Barcelona,2022-04-27
CUST-02538,127,174.82,50,Alimentación,0.134,18,14096.24,Barcelona,2021-02-26
CUST-02539,88,190.71,79,Ropa,0.376,20,5723.72,Murcia,2021-10-07
CUST-02540,59,371.16,9,Hogar,0.154,9,15145.37,Murcia,2022-02-20
CUST-02541,109,389.98,239,Libros,0.141,11,15225.96,Málaga,2018-07-28
CUST-02542,53,44.66,256,Alimentación,0.464,11,1528.71,Madrid,2019-06-24
CUST-02543,124,337.32,31,Deportes,0.217,15,24521.27,Murcia,2019-04-13
CUST-02544,114,158.81,37,Hogar,0.841,16,19226.96,Madrid,2021-12-16
CUST-02545,99,39.16,288,Hogar,0.173,8,3851.72,Murcia,2020-03-18
CUST-02546,116,105.18,264,Hogar,0.834,1,8587.29,Zaragoza,2020-05-27
CUST-02547,3,230.98,193,Hogar,0.683,4,506.13,Bilbao,2018-05-19
CUST-02548,54,367.42,205,Belleza,0.476,4,12347.27,Sevilla,2018-09-14
CUST-02549,130,420.41,310,Juguetes,0.052,0,55615.09,Sevilla,2020-11-24
CUST-02550,46,42.9,171,Deportes,0.78,7,1053.28,Zaragoza,2019-12-12
CUST-02551,122,112.01,214,Hogar,0.742,10,11431.82,Madrid,2020-07-09
CUST-02552,3,167.42,349,Libros,0.656,10,336.69,Zaragoza,2018-04-29
CUST-02553,128,359.68,176,Alimentación,0.255,13,49053.89,Murcia,2021-04-16
CUST-02554,135,140.94,92,Deportes,0.477,12,18544.02,Madrid,2018-09-24
CUST-02555,47,43.92,90,Deportes,0.175,20,892.79,Murcia,2018-07-31
CUST-02556,119,417.61,333,Ropa,0.887,13,42046.07,Barcelona,2023-06-07
CUST-02557,109,94.73,150,Ropa,0.158,17,6554.2,Murcia,2019-08-15
CUST-02558,148,283.43,16,Juguetes,0.375,3,44128.55,Bilbao,2023-05-11
CUST-02559,150,430.39,91,Deportes,0.187,5,62763.1,Madrid,2023-05-23
CUST-02560,69,104.43,203,Ropa,0.269,2,2554.37,Madrid,2021-01-23
CUST-02561,116,240.31,9,Ropa,0.922,2,18399.69,Madrid,2019-02-02
CUST-02562,88,347.35,16,Electrónica,0.291,6,14910.81,Murcia,2020-04-26
CUST-02563,65,459.66,192,Hogar,0.578,3,32170.22,Murcia,2020-06-21
CUST-02564,114,225.12,123,Libros,0.916,0,20170.06,Valencia,2023-05-16
CUST-02565,84,141.15,80,Juguetes,0.881,19,11331.05,Madrid,2022-08-02
CUST-02566,57,373.01,115,Ropa,0.127,5,25347.53,Málaga,2020-10-07
CUST-02567,41,448.98,60,Ropa,0.822,7,11288.92,Valencia,2018-04-08
CUST-02568,16,75.84,220,Juguetes,0.719,14,795.56,Bilbao,2019-11-10
CUST-02569,43,283.19,155,Alimentación,0.356,6,10098.54,Valencia,2019-06-27
CUST-02570,116,365.55,258,Electrónica,0.859,13,24221.79,Málaga,2018-01-06
CUST-02571,94,380.47,11,Alimentación,0.17,17,11058.52,Zaragoza,2022-01-04
CUST-02572,12,95.46,39,Hogar,0.904,9,1253.09,Barcelona,2019-05-03
CUST-02573,67,277.97,17,Libros,0.585,5,20651.71,Madrid,2019-12-15
CUST-02574,53,99.06,85,Deportes,0.245,2,1767.54,Sevilla,2022-07-17
CUST-02575,89,428.95,30,Belleza,0.114,7,45444.58,Málaga,2019-08-04
CUST-02576,58,429.83,297,Electrónica,0.504,17,25620.27,Málaga,2019-08-07
CUST-02577,63,108.48,83,Deportes,0.295,7,4474.4,Sevilla,2018-12-01
CUST-02578,2,408.75,13,Hogar,0.347,17,980.87,Zaragoza,2019-04-18
CUST-02579,69,380.04,46,Hogar,0.162,18,9224.62,Barcelona,2022-05-17
CUST-02580,81,455.22,313,Juguetes,0.601,4,42633.86,Málaga,2018-08-30
CUST-02581,128,209.72,38,Deportes,0.481,9,22259.13,Valencia,2019-07-24
CUST-02582,4,201.21,304,Ropa,0.775,8,705.7,Valencia,2021-03-05
CUST-02583,88,316.74,50,Alimentación,0.586,5,18283.96,Sevilla,2018-06-05
CUST-02584,124,195.6,205,Ropa,0.128,13,25939.45,Sevilla,2019-07-16
CUST-02585,39,338.87,260,Belleza,0.63,12,6960.66,Murcia,2018-07-30
CUST-02586,109,73.43,117,Electrónica,0.026,18,6673.49,Valencia,2021-09-13
CUST-02587,36,146.18,97,Belleza,0.166,3,1876.15,Bilbao,2021-11-16
CUST-02588,91,19.82,48,Belleza,0.271,4,704.01,Sevilla,2021-08-03
CUST-02589,61,338.1,25,Libros,0.517,14,15191.77,Barcelona,2021-04-25
CUST-02590,67,241.08,64,Hogar,0.374,8,17347.19,Murcia,2018-11-11
CUST-02591,66,319.72,345,Deportes,0.321,17,21356.75,Barcelona,2021-04-24
CUST-02592,78,389.26,247,Electrónica,0.493,13,22572.48,Valencia,2020-02-22
CUST-02593,61,382.41,301,Deportes,0.59,17,16025.62,Sevilla,2018-07-15
CUST-02594,43,180.04,277,Electrónica,0.666,13,4238.15,Málaga,2022-12-15
CUST-02595,135,272.25,277,Belleza,0.172,10,34163.48,Málaga,2021-12-26
CUST-02596,104,397.44,9,Hogar,0.74,8,27202.11,Murcia,2018-09-14
CUST-02597,79,463.13,326,Belleza,0.875,11,13615.51,Valencia,2021-04-14
CUST-02598,143,92.13,93,Hogar,0.87,0,12904.3,Zaragoza,2020-12-28
CUST-02599,104,96.48,153,Belleza,0.447,17,6723.43,Valencia,2021-04-21
CUST-02600,4,58.96,86,Hogar,0.793,7,266.46,Bilbao,2018-06-28
CUST-02601,3,397.21,310,Hogar,0.702,13,780.49,Bilbao,2022-08-30
CUST-02602,35,213.81,0,Electrónica,0.262,10,7821.81,Murcia,2018-04-18
CUST-02603,50,104.78,244,Juguetes,0.836,20,1757.18,Málaga,2022-01-08
CUST-02604,13,372.6,43,Ropa,0.575,7,3069.33,Sevilla,2019-02-16
CUST-02605,42,159.47,237,Hogar,0.094,18,3348.69,Valencia,2022-10-12
CUST-02606,108,483.07,270,Electrónica,0.144,15,46597.98,Madrid,2019-10-19
CUST-02607,103,68.79,350,Libros,0.748,1,5148.24,Zaragoza,2020-06-11
CUST-02608,73,120.92,269,Juguetes,0.713,11,2730.16,Valencia,2021-03-18
CUST-02609,119,99.13,138,Deportes,0.424,14,12310.16,Málaga,2021-09-11
CUST-02610,29,114.71,101,Deportes,0.787,3,1035.19,Valencia,2023-04-03
CUST-02611,24,483.02,153,Libros,0.137,6,10941.85,Bilbao,2020-03-07
CUST-02612,74,71.41,100,Libros,0.46,14,3819.95,Málaga,2023-01-07
CUST-02613,123,476.25,16,Belleza,0.422,6,59225.18,Zaragoza,2021-05-22
CUST-02614,12,412.11,219,Hogar,0.809,15,2942.54,Bilbao,2019-11-28
CUST-02615,6,499.03,253,Alimentación,0.62,18,1406.99,Barcelona,2019-09-06
CUST-02616,44,154.21,112,Electrónica,0.445,8,6746.88,Valencia,2018-06-09
CUST-02617,57,145.3,219,Hogar,0.781,6,6218.9,Murcia,2020-03-07
CUST-02618,146,384.01,5,Alimentación,0.166,9,55809.79,Bilbao,2020-01-28
CUST-02619,36,217.74,290,Juguetes,0.041,14,3571.76,Sevilla,2020-11-22
CUST-02620,17,331.63,1,Libros,0.596,7,4232.65,Zaragoza,2019-11-22
CUST-02621,69,99.57,200,Alimentación,0.726,7,4047.71,Málaga,2021-04-23
CUST-02622,149,393.79,244,Electrónica,0.534,8,53086.85,Madrid,2018-04-13
CUST-02623,106,372.46,150,Alimentación,0.222,16,45820.05,Bilbao,2020-12-06
CUST-02624,55,236.66,202,Libros,0.728,2,10256.96,Bilbao,2020-07-13
CUST-02625,66,449.61,239,Juguetes,0.131,12,29066.43,Málaga,2020-04-07
CUST-02626,77,442.9,44,Belleza,0.519,16,33144.67,Barcelona,2021-03-15
CUST-02627,39,234.61,356,Electrónica,0.167,3,2836.29,Madrid,2020-11-24
CUST-02628,11,353.29,332,Belleza,0.841,17,2512.63,Bilbao,2019-08-18
CUST-02629,106,380.16,219,Belleza,0.033,1,20354.17,Sevilla,2019-05-23
CUST-02630,109,302.19,125,Libros,0.211,12,24201.46,Murcia,2020-06-20
CUST-02631,104,243.44,61,Electrónica,0.548,4,11765.99,Sevilla,2019-01-11
CUST-02632,122,456.94,328,Juguetes,0.281,2,47545.09,Zaragoza,2022-04-29
CUST-02633,85,120.74,168,Juguetes,0.676,1,6655.39,Murcia,2022-03-19
CUST-02634,53,162.77,86,Juguetes,0.696,19,9330.86,Sevilla,2020-10-28
CUST-02635,7,374.82,161,Juguetes,0.799,20,1549.02,Murcia,2018-02-14
CUST-02636,36,416.79,355,Hogar,0.455,8,13250.73,Bilbao,2021-02-22
CUST-02637,140,434.19,349,Ropa,0.723,0,40509.49,Zaragoza,2019-02-26
CUST-02638,18,210.08,83,Electrónica,0.578,0,2749.52,Valencia,2023-04-17
CUST-02639,146,410.95,81,Ropa,0.491,17,26311.03,Valencia,2021-12-09
CUST-02640,60,239.87,234,Deportes,0.738,0,11233.17,Málaga,2022-08-12
CUST-02641,44,211.53,149,Libros,0.158,6,8806.28,Bilbao,2021-04-26
CUST-02642,61,479.46,154,Ropa,0.687,20,24607.12,Sevilla,2018-02-09
CUST-02643,92,390.92,312,Libros,0.978,14,11656.34,Barcelona,2020-02-19
CUST-02644,88,412.47,224,Ropa,0.19,11,19332.6,Valencia,2021-05-28
CUST-02645,60,287.28,262,Libros,0.742,8,15389.36,Valencia,2019-05-18
CUST-02646,20,240.97,275,Hogar,0.112,15,3623.22,Madrid,2023-03-15
CUST-02647,97,477.62,138,Juguetes,0.663,3,28231.4,Madrid,2021-08-14
CUST-02648,98,330.49,129,Ropa,0.882,18,36563.07,Madrid,2021-09-09
CUST-02649,85,15.71,229,Ropa,0.775,3,972.61,Valencia,2023-04-03
CUST-02650,77,35.63,24,Juguetes,0.204,16,2376.41,Valencia,2018-03-06
CUST-02651,41,210.02,270,Alimentación,0.166,13,6847.68,Barcelona,2021-08-26
CUST-02652,135,173.23,15,Libros,0.661,0,16648.04,Bilbao,2020-11-23
CUST-02653,120,321.2,45,Hogar,0.075,17,11638.9,Málaga,2023-04-04
CUST-02654,29,98.17,241,Juguetes,0.406,4,893.94,Barcelona,2018-03-09
CUST-02655,62,318.08,233,Electrónica,0.057,5,23563.37,Valencia,2020-05-12
CUST-02656,72,145.62,166,Libros,0.803,12,9092.2,Sevilla,2019-01-12
CUST-02657,134,345.03,248,Belleza,0.9,2,21303.64,Bilbao,2022-02-15
CUST-02658,77,93.72,191,Hogar,0.215,19,2285.52,Bilbao,2018-07-04
CUST-02659,118,191.65,4,Deportes,0.183,8,18383.23,Valencia,2020-04-09
